time_h	normalized_N_availability	model_growth_capacity_h-1	model_PHB_capacity_g_gDW_h	phase	source_model_SHA256	method
57.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
57.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
57.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
58.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
58.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
58.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
58.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
59.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
59.25	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
59.5	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
59.75	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
60.0	0.0	0.0	0.3009669396432997	N_depleted_storage	42db34aeab6fc710202d47a917b8703d92565f47f0fc10346d79e10e7ffd1f7d	linear N trajectory; linear interpolation of exact-final-model N scan; N floor 0.025; alpha 0.10 pre-depletion; alpha 0.05 PHB plateau post-depletion
