gene_id	associated_reactions	growth_WT_h-1	growth_KO_h-1	growth_ratio	solver_status	essentiality_label
EHJ91409_1	DNTPPA;NTPP1;NTPP2;NTPP4	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ91451_1	HMGL	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ91453_1	MGCH	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ91455_1	MBCOAi	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ91526_1	MLTGY1pp;MLTGY2pp;MLTGY3pp;MLTGY4pp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ91753_1	DABAAT2	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ91802_1	Kt3pp;NH4t3pp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ91956_1	ACCOAC	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92116_1	ADOCBIK	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92125_1	GLYC3Pabcpp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92240_1	NADH10;NADH5;NADH9	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92343_1	MOBDabcpp;SELtpp;SLNTtpp;SULabcpp;TSULabcpp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92366_1	PTRCabcpp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92620_1	OCBT;OCBT2i;OCBT_2	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92708_1	MALt3r	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92805_1	GLYCLTDx;GLYCLTDy;HPYRRx;HPYRRy	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92867_1	URIC	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ93303_1	MALt4	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ93392_1	GALCTD	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ93458_1	GLCDpp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ93561_1	OAADC;OAADCS	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ93651_1	G2PP;MI1PP	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ93727_1	NI2uabcpp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ93766_1	GTPDPDP;PPA;PPA2	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94118_1	RNDR1;RNDR2;RNDR3;RNDR4	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94201_1	FBA;FBA2;FBA3	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94218_1	PGM	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94288_1	MG2uabcpp;MGt5	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94343_1	HBZOPT	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94352_1	PIuabcpp;PPIuabcpp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94369_1	HMBS	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94424_1	NH4t;NH4tpp_1	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94639_1	XYLabcpp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94703_1	PTRCTA;PTRCTA2	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94705_1	NAt3_1	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94710_1	ARGt2r;ARGt5r;LYSt5r	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94749_1	VPAMTr	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94818_1	GLYOX	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94820_1	FE3abcpp	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ94842_1	ACHBS;ACLS;THRD_L	0.2902343858032029	0.2902343858032069	1.0000000000000138	optimal	Non-essential
EHJ92565_1	DALAabcpp;ILEabcpp;LEUabcpp;VALabcpp	0.2902343858032029	0.29023438580320693	1.000000000000014	optimal	Non-essential
EHJ91224_1	PDE1	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91241_1	G6PI;G6PI3;PGI	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91349_1	MCTP1App;MCTP2App	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91378_1	ACP1_FMN	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91407_1	RNDR1;RNDR1b;RNDR2;RNDR2b;RNDR3;RNDR3b;RNDR4;RNDR4b	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91439_1	GDPDPK;GTPDPK	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91458_1	DALAabcpp;ILEabcpp;LEUabcpp;VALabcpp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91551_1	PHB_SYN_HB	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91674_1	DMSOR1pp;DMSOR2pp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91678_1	NO3R1pp;NO3R2pp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91679_1	NO3R1pp;NO3R2pp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91681_1	NO3R1pp;NO3R2pp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91734_1	FE3DCITtonex;FEENTERtonex;FEOXAMtonex	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91944_1	PHETHPTOX3	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91958_1	TRPS1;TRPS2	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ92320_1	ACONT;MICITDr	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ92321_1	MCITS	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ92327_1	ADSELR;APSR;METSOXR1;METSOXR2;PAPSR;RNDR1;RNDR2;RNDR3;RNDR4;THIORDXi;TRDR	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ92344_1	MOBDabcpp;SELtpp;SLNTtpp;SULabcpp;TSULabcpp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ92356_1	PLIPA1E120pp;PLIPA1E140pp;PLIPA1E141pp;PLIPA1E160pp;PLIPA1E161pp;PLIPA1E180pp;PLIPA1E181pp;PLIPA1G120pp;PLIPA1G140pp;PLIPA1G141pp;PLIPA1G160pp;PLIPA1G161pp;PLIPA1G180pp;PLIPA1G181pp;PLIPA2A120pp;PLIPA2A141pp;PLIPA2A161pp;PLIPA2E120pp;PLIPA2E141pp;PLIPA2E161pp;PLIPA2G161pp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ92567_1	HPYRRx;HPYRRy;PGCD	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ92624_1	AST	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ92659_1	METSOXR1;METSR_S1;METSR_S2	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ92914_1	PDH;PDHa	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93035_1	ACHBS;ACLS;ACLSb	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93153_1	NI2uabcpp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93171_1	F6PP;G6PP	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93186_1	SUCDi	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93187_1	SUCDi	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93196_1	CAT;CATpp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93203_1	INDOLEt2pp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93782_1	UMPK	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93808_1	METDabc;METDabcpp;METSabc;METabc;METabcpp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ93895_1	PGAMT	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94045_1	MDDCP1pp;MDDCP2pp;MDDCP3pp;MDDCP4pp;MDDCP5pp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94089_1	HISabcpp;LEUabcpp;PROabcpp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94226_1	FTHFCL	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94255_1	ACtex;CO2tex;H2Otex;MEOHtex;NH4tex;NO2tex;NO3tex	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94311_1	NTP5	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94349_1	SO4t2pp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94365_1	UPP3MT	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94557_1	CYTBDpp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94665_1	CD2t5;CD2t6;ZN2t5;ZN2t6	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94669_1	ACOTA	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94759_1	CSND;MCSNAH	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94783_1	FDH	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ94898_1	RIBabcpp	0.2902343858032029	0.290234385803207	1.0000000000000142	optimal	Non-essential
EHJ91144_1	ILEabcpp;LEUabcpp;VALabcpp	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91246_1	Kt3pp;Kt3r;NAt3_1	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91295_1	PMDPHT	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91357_1	ALAALAr	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91379_1	UAPGR	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91393_1	MLTGY1pp;MLTGY2pp;MLTGY3pp;MLTGY4pp	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91445_1	ADCS;ANPRT;ANS;ANS2;ANSN	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91466_1	DPR	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91633_1	CYTK1;CYTK2;UMPK	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91693_1	FOMETRi;GLYCL;THFAT	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91719_1	FUM	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91724_1	APH120;APH141;APH161	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91816_1	MLTGY1pp;MLTGY2pp;MLTGY3pp;MLTGY4pp	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ91951_1	AHSERL2;SHSL2	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92326_1	PAPSR;PAPSR2	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92508_1	TRPS2;TRPS3	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92661_1	PGPP120;PGPP120pp;PGPP140;PGPP140pp;PGPP141;PGPP141pp;PGPP160;PGPP160pp;PGPP161;PGPP161pp;PGPP180;PGPP180pp;PGPP181;PGPP181pp	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92725_1	SFGTHi	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92770_1	IPPS	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92858_1	ACSERtpp;CYStpp	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92905_1	ADNCYC	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92966_1	DGUNC	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92994_1	AMPTASECG;AMPTASEPG;LALGP;NBAHH_ir	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ93125_1	GLUR	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ93371_1	NO3R2	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ93624_1	CBPAH	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ93670_1	CPPPGO	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ93709_1	PDE1	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ93865_1	ALAR	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ93888_1	YUMPS	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ94030_1	MNabc	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ94111_1	AGPAT120;AGPAT141;AGPAT161	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ94368_1	UPP3S	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ94410_1	THZPSN	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ94479_1	UREAabcpp	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ94643_1	2INSD	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ94706_1	IMPD	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ94850_1	GLYC3Pabc	0.2902343858032029	0.29023438580320704	1.0000000000000144	optimal	Non-essential
EHJ92024_1	NMNAT;NNATr	0.2902343858032029	0.29023438580320715	1.0000000000000147	optimal	Non-essential
EHJ92717_1	CHOLt4ipp;GLYBti4pp	0.2902343858032029	0.29023438580320715	1.0000000000000147	optimal	Non-essential
EHJ93247_1	HACD1;HACD1_1;HACD2;HACD3;HACD4;HACD5;HACD6;HACD7;HACD8;HBCO_nadp;HVCD	0.2902343858032029	0.29023438580320715	1.0000000000000147	optimal	Non-essential
EHJ93409_1	4HTHRA;ALATA_D2;ALATA_L2;THRA;THRA2	0.2902343858032029	0.29023438580320715	1.0000000000000147	optimal	Non-essential
EHJ93469_1	ACSERtpp;CYStpp	0.2902343858032029	0.29023438580320715	1.0000000000000147	optimal	Non-essential
EHJ93994_1	GLNS	0.2902343858032029	0.29023438580320715	1.0000000000000147	optimal	Non-essential
EHJ94273_1	ASPabcpp;GLNabcpp;GLUabcpp;GTHRDt2_1;LYSabcpp;METabc;PROabc	0.2902343858032029	0.29023438580320715	1.0000000000000147	optimal	Non-essential
EHJ94530_1	HMGL	0.2902343858032029	0.29023438580320715	1.0000000000000147	optimal	Non-essential
EHJ91670_1	RNTR1;RNTR2;RNTR3;RNTR4	0.2902343858032029	0.2902343858032072	1.0000000000000149	optimal	Non-essential
EHJ93726_1	GTHRDabcpp;NI2uabcpp	0.2902343858032029	0.2902343858032072	1.0000000000000149	optimal	Non-essential
EHJ93975_1	NACODA	0.2902343858032029	0.2902343858032072	1.0000000000000149	optimal	Non-essential
EHJ94889_1	ARBabcpp	0.2902343858032029	0.2902343858032072	1.0000000000000149	optimal	Non-essential
EHJ91104_1	GLYOX	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ91251_1	Kt3pp	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ91542_1	BEF;CHOLD	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ91817_1	3PEPTabcpp;4PEPTabcpp	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ91916_1	FTHFD	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ91928_1	METDabcpp;METabcpp	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ91957_1	TRPS1;TRPS3	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ92285_1	PIabc	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ92322_1	MCITL2	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ92410_1	NAt3_1;NAt3_2	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ92411_1	Kt3r;NAt3_1	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ92506_1	NADS1	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ92571_1	ALCD2ir	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ92787_1	ICDHx;ICDHyr;OMCDC	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ93004_1	CYTBDpp	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ93536_1	ACGS	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ93555_1	PHEMEabcpp	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ93725_1	3PEPTabcpp;4PEPTabcpp;ALAALAabcpp;CGLYabcpp;NI2abcpp;NI2uabcpp;PROGLYabcpp	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ94370_1	CDGUNPD;PDE4	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ94587_1	NTP3	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ94711_1	SSALx;SSALy	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ94778_1	CDGUNPD;PDE4	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ94810_1	MCD	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ94890_1	ARBabcpp	0.2902343858032029	0.29023438580320726	1.000000000000015	optimal	Non-essential
EHJ91117_1	APRAUR;DHPPDA2	0.2902343858032029	0.2902343858032073	1.0000000000000153	optimal	Non-essential
EHJ91222_1	ADPRDP	0.2902343858032029	0.2902343858032073	1.0000000000000153	optimal	Non-essential
EHJ91835_1	CHLabc;CHLabcpp;GLYBabcpp	0.2902343858032029	0.2902343858032073	1.0000000000000153	optimal	Non-essential
EHJ92799_1	ASPSALy;SSALy	0.2902343858032029	0.2902343858032073	1.0000000000000153	optimal	Non-essential
EHJ92815_1	ASNN;ASNNpp	0.2902343858032029	0.2902343858032073	1.0000000000000153	optimal	Non-essential
EHJ93462_1	ALR2;ATHRDHr;BTS	0.2902343858032029	0.2902343858032073	1.0000000000000153	optimal	Non-essential
EHJ94511_1	ARGabcpp;HISabcpp;LYSabcpp;ORNabcpp	0.2902343858032029	0.2902343858032073	1.0000000000000153	optimal	Non-essential
EHJ94791_1	FDH;FDH4pp;FDH4pp_1;FDH5pp;FDH5pp_1	0.2902343858032029	0.2902343858032073	1.0000000000000153	optimal	Non-essential
EHJ91118_1	DB4PS;GTPCII;GTPCII2	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ91228_1	GTHRDt2_1;PROabcpp	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ91441_1	PPC	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ91449_1	AMMQT8_2	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ91479_1	CDGUNPD	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ91550_1	PTAr	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ91820_1	3PEPTabcpp;4PEPTabcpp	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ91921_1	URAt2pp;XANt2pp	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ91996_1	NADTRHD;THD2pp	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ92526_1	FMNRy	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ92681_1	DHDPS	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ92930_1	YUMPS	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ93033_1	PSSA120;PSSA141;PSSA161	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ93037_1	ADA	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ93396_1	5DH4DGLCD	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ93690_1	FACOAL160;FACOAL181;FACOAL80	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ93694_1	ETHAAL	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ93978_1	GLYC3Pabcpp	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ94090_1	HISabcpp;LEUabcpp;PROabcpp	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ94363_1	DHQTi	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ94448_1	GTPCII2	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ94544_1	FE3DCITtonex	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ94610_1	NADTRHD;THD2pp	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ94852_1	GLYC3Pabc	0.2902343858032029	0.2902343858032074	1.0000000000000155	optimal	Non-essential
EHJ91079_1	PDHcr	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91212_1	PGLCNDH	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91258_1	ALPHNH;UREASE	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91354_1	MPTG;MPTG2	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91358_1	ALAALAr	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91402_1	SUCD4	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91408_1	RNDR1;RNDR1b;RNDR2;RNDR2b;RNDR3;RNDR3b;RNDR4;RNDR4b	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91464_1	HIBDkt	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91811_1	DNADDP;NADDP	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91931_1	METSOXR1;METSOXR2	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ91933_1	FUM	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ92117_1	THRPDC	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ92239_1	ASO3t4pp;ASO4t4pp	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ92294_1	ACSPHAC121d6;ACSPHAC141d5;ACSPHACT40;ACSPHACT60;FACOAL100t2pp;FACOAL120t2pp;FACOAL140;FACOAL140t2pp;FACOAL141;FACOAL141t2pp;FACOAL160;FACOAL160t2pp;FACOAL161;FACOAL161t2pp;FACOAL180;FACOAL180t2pp;FACOAL181;FACOAL1812;FACOAL181d11tpp;FACOAL181d6t2pp;FACOAL181t2pp;FACOAL1821;FACOAL182t2pp;FACOAL50i;FACOAL60i;FACOAL60t2pp;FACOAL80;FACOAL80t2pp;FACOAL90i;FACOAL_70_c;HMR_0188	0.2902343858032029	0.29023438580320743	1.0000000000000158	optimal	Non-essential
EHJ92332_1	GLYCTO1;GLYCTO3	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ92345_1	MOBDabcpp;SELtpp;SLNTtpp;SULabc;SULabcpp;TSULabcpp	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ92467_1	AIRC1;AIRC2	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ92957_1	HCYSMT;HCYSMT2;METS	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ92976_1	FAS100;FAS120;FAS140;FAS160;FAS161;FAS180;FAS181;FAS80_L	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ92981_1	ACACt2pp;BUTt2rpp;HEXt2rpp	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93044_1	GLYO1	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93111_1	METSOXR1;METSOXR2	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93183_1	AKGDH;AKGDa;GLCOASYNT	0.2902343858032029	0.29023438580320743	1.0000000000000158	optimal	Non-essential
EHJ93212_1	ACTD;ACTDa	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93302_1	ALCD2y	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93310_1	HEMEOS	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93331_1	GG15DAPAH;GGDAPAH;GGGABAH	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93374_1	NTRIR2x	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
EHJ93547_1	NADDP	0.2902343858032029	0.2902343858032075	1.0000000000000158	optimal	Non-essential
